referral_episode_id,event_id,session_type,first_timestamp,last_timestamp,car_numbers,car_count,location,incident_family,incident_lap_explicit,message_lap_min,message_lap_max,process_statuses,terminal_status,message_count,messages_json,episode_review_status,linked_to_primary_adjudication
referral-dd666b9e2f8de522,2020-esp,Race,2020-08-16 07:39:22-07:00,2020-08-16 07:42:20-07:00,8|20|99,3,Turn 2,other,,62,64,noted|investigation,investigation,3,"[""TURN 2 INCIDENT INVOLVING CARS 20 (MAG) AND 99 (GIO) NOTED"", ""CORRECTION: TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 99 (GIO) NOTED"", ""TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 99 (GIO) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-24694eab8506551b,2020-gbr,Race,2020-08-02 06:26:28-07:00,2020-08-02 06:26:28-07:00,20|23,2,Turn 18,causing_collision,,7,7,investigation,investigation,1,"[""TURN 18 INCIDENT INVOLVING CARS 23 (ALB) AND 20 (MAG) UNDER INVESTIGATION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-57e66743aec765aa,2020-gbr,Race,2020-08-02 06:50:34-07:00,2020-08-02 06:50:34-07:00,23,1,,causing_collision,,19,19,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-d1b0b029cfc2e5f8,2020-gbr,Race,2020-08-02 06:58:19-07:00,2020-08-02 06:58:19-07:00,8|55,2,Turn 15,other,,24,24,noted,noted,1,"[""TURN 15 INCIDENT INVOLVING CARS 8 (GRO) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,False
referral-38eb43147417e4c0,2020-gbr,Race,2020-08-02 07:09:16-07:00,2020-08-02 07:15:22-07:00,99,1,,other,,31,35,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 99 (GIO) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT"", ""5 SECOND TIME PENALTY FOR CAR 99 (GIO) - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-4b6f55e5f67fa720,2020-gbr,Race,2020-08-02 07:19:09-07:00,2020-08-02 07:27:54-07:00,3|8,2,Turn 6,moving_under_braking,,38,44,noted|post_session_investigation,post_session_investigation,2,"[""TURN 6 INCIDENT INVOLVING CARS 8 (GRO) AND 3 (RIC) NOTED - MOVING UNDER BRAKING"", ""TURN 6 INCIDENT INVOLVING CARS 8 (GRO) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE RACE - MOVING UNDER BRAKING""]",algorithmic_pending_human_validation,True
referral-8e72987dc7855475,2020-gbr,Race,2020-08-02 07:26:16-07:00,2020-08-02 07:27:03-07:00,5|10,2,Turn 15,gaining_advantage_off_track,,43,43,noted|no_investigation,no_investigation,2,"[""TURN 15 INCIDENT INVOLVING CARS 10 (GAS) AND 5 (VET) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""TURN 15 INCIDENT INVOLVING CARS 10 (GAS) AND 5 (VET) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-662fc2d3167a5210,2020-hun,Race,2020-07-19 06:18:36-07:00,2020-07-19 06:23:25-07:00,7,1,,other,,4,7,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 7 (RAI) UNDER INVESTIGATION - OUT OF POSITION AT THE START"", ""5 SECOND TIME PENALTY FOR CAR 7 (RAI) - OUT OF POSITION ON THE GRID""]",algorithmic_pending_human_validation,False
referral-ad8e5d7630f3df8e,2020-hun,Race,2020-07-19 06:20:53-07:00,2020-07-19 06:27:25-07:00,6|55,2,Pit Lane,unsafe_release,,5,10,noted|investigation|sanction_announced,sanction_announced,3,"[""PIT LANE INCIDENT INVOLVING CARS 6 (LAT) AND 55 (SAI) NOTED"", ""INCIDENT INVOLVING CARS 6 (LAT) AND 55 (SAI) UNDER INVESTIGATION - UNSAFE RELEASE"", ""5 SECOND TIME PENALTY FOR CAR 6 (LAT) - UNSAFE RELEASE""]",algorithmic_pending_human_validation,False
referral-83878e66d84e44ae,2020-ita,Race,2020-09-06 06:15:52-07:00,2020-09-06 06:19:43-07:00,8|10|23,3,Turn 1,other,,2,5,noted|no_investigation|investigation,no_investigation,4,"[""LAP1, TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED"", ""LAP2, TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 8 (GRO) NOTED"", ""TURN 1 INCIDENT INVOLVING CARS 10 (GAS) AND 23 (ALB) - NO INVESTIGATION NECESSARY"", ""TURN 1 INCIDENT INVOLVING CARS 8 (GRO) AND 23 (ALB) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-3a23caca7773827f,2020-ita,Race,2020-09-06 06:23:43-07:00,2020-09-06 06:23:43-07:00,23,1,,other,,8,8,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 23 (ALB) - FAILING TO LEAVE A CAR WIDTH TO THE EDGE OF THE TRACK""]",algorithmic_pending_human_validation,False
referral-22fc69f8d6b83ccd,2020-ita,Race,2020-09-06 06:44:19-07:00,2020-09-06 06:57:23-07:00,44|99,2,Pit Lane,other,,21,27,investigation|sanction_announced,sanction_announced,4,"[""INCIDENT INVOLVING CARS 44 (HAM) AND 99 (GIO) UNDER INVESTIGATION - ENTERING THE PIT LANE WHEN CLOSED"", ""CORRECTION: INCIDENT INVOLVING CARS 44 (HAM) AND 99 (GIO) UNDER INVESTIGATION - ENTERING THE PIT LANE WHEN CLOSED"", ""10 SECOND STOP/GO PENALTY FOR CAR 99 (GIO) - ENTERING THE PIT LANE WHEN CLOSED"", ""10 SECOND STOP/GO PENALTY FOR CAR 44 (HAM) - ENTERING THE PIT LANE WHEN CLOSED""]",algorithmic_pending_human_validation,False
referral-b7d499787e878100,2020-ita,Race,2020-09-06 06:59:05-07:00,2020-09-06 06:59:05-07:00,4,1,Pit Lane,other,,27,27,investigation,investigation,1,"[""INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWING WHEN ENTERING PIT LANE""]",algorithmic_pending_human_validation,False
referral-63f5663b31d49ae9,2020-ita,Race,2020-09-06 07:05:47-07:00,2020-09-06 07:05:47-07:00,11|33,2,Turn 1,other,,27,27,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) NOTED""]",algorithmic_pending_human_validation,False
referral-04b714fc5f30bf75,2020-ita,Race,2020-09-06 07:14:46-07:00,2020-09-06 07:14:46-07:00,4,1,,other,,27,27,no_further_action,no_further_action,1,"[""INCIDENT INVOLVING CAR 4 (NOR) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,False
referral-875eb8d9bcba4b05,2020-ita,Race,2020-09-06 07:23:15-07:00,2020-09-06 07:27:42-07:00,11|33,2,Turn 1,other,,28,30,investigation|no_further_action,no_further_action,2,"[""TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) UNDER INVESTIGATION"", ""TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,True
referral-5d2b943481699d50,2020-por,Race,2020-10-25 06:16:29-07:00,2020-10-25 06:21:03-07:00,11|33,2,Turn 4,other,,3,6,noted|no_investigation,no_investigation,2,"[""TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) NOTED"", ""TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-a82360ea8c04197a,2020-por,Race,2020-10-25 06:38:41-07:00,2020-10-25 06:45:07-07:00,4|18,2,Turn 1,causing_collision,,19,24,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED"", ""TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-da69ec5059f769c0,2020-por,Race,2020-10-25 06:54:26-07:00,2020-10-25 06:54:26-07:00,18,1,,track_limits,,30,30,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS""]",algorithmic_pending_human_validation,False
referral-83873bb5f6bdb132,2020-por,Race,2020-10-25 07:09:24-07:00,2020-10-25 07:09:24-07:00,8,1,,track_limits,,41,41,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 8 (GRO) - TRACK LIMITS""]",algorithmic_pending_human_validation,False
referral-21087f8d52270901,2020-por,Race,2020-10-25 07:14:25-07:00,2020-10-25 07:20:15-07:00,26,1,,blue_flags,,45,49,investigation|no_further_action,no_further_action,2,"[""INCIDENT INVOLVING CAR 26 (KVY) UNDER INVESTIGATION - IGNORING BLUE FLAGS"", ""INCIDENT INVOLVING CAR 26 (KVY) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,False
referral-eea5a3c2e25365da,2020-por,Race,2020-10-25 07:27:31-07:00,2020-10-25 07:27:31-07:00,26,1,,track_limits,,55,55,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 26 (KVY) - TRACK LIMITS""]",algorithmic_pending_human_validation,False
referral-9717556cd27c9efb,2020-por,Race,2020-10-25 07:40:15-07:00,2020-10-25 07:42:13-07:00,10|11,2,Turn 1,other,,64,66,noted|post_session_investigation,post_session_investigation,2,"[""TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 10 (GAS) NOTED"", ""TURN 1 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,False
referral-10df8823c36c4cd5,2020-rus,Race,2020-09-27 03:42:00-07:00,2020-09-27 03:42:00-07:00,44,1,,other,,1,1,investigation,investigation,1,"[""INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - PRACTICE START OUTSIDE OF THE DESIGNATED AREA""]",algorithmic_pending_human_validation,False
referral-f77b3d21939ae87d,2020-rus,Race,2020-09-27 04:29:35-07:00,2020-09-27 04:30:13-07:00,44,1,,other,,7,7,sanction_announced,sanction_announced,2,"[""5 SECOND TIME PENALTY FOR CAR 44 (HAM) - PRACTICE START VIOLATION 1"", ""5 SECOND TIME PENALTY FOR CAR 44 (HAM) - PRACTICE START VIOLATION 2""]",algorithmic_pending_human_validation,False
referral-dfd603fce75cddf1,2020-rus,Race,2020-09-27 04:31:28-07:00,2020-09-27 04:32:37-07:00,16|18,2,Turn 4,other,,8,9,noted|no_investigation,no_investigation,2,"[""TURN 4 INCIDENT INVOLVING CARS 16 (LEC) AND 18 (STR) NOTED"", ""TURN 4 INCIDENT INVOLVING CARS 16 (LEC) AND 18 (STR) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-afdc4a06530c709e,2020-rus,Race,2020-09-27 04:33:47-07:00,2020-09-27 04:35:28-07:00,11,1,Turn 2,other,,9,10,noted|no_investigation,no_investigation,2,"[""TURN 2 INCIDENT INVOLVING CAR 11 (PER) NOTED - FAILING TO FOLLOW THE RACE DIRECTORS INSTRUCTIONS"", ""TURN 2 INCIDENT INVOLVING CAR 11 (PER) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-7324a9594271f001,2020-rus,Race,2020-09-27 05:02:28-07:00,2020-09-27 05:05:05-07:00,3,1,Turn 2,other,,26,28,investigation|sanction_announced,sanction_announced,2,"[""TURN 2 INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FAILING TO FOLLOW THE RACE DIRECTORS INSTRUCTIONS"", ""5 SECOND TIME PENALTY FOR CAR 3 (RIC) - FAILING TO FOLLOW THE RACE DIRECTORS INSTRUCTIONS""]",algorithmic_pending_human_validation,False
referral-cc5c0ed06e9d54fd,2020-rus,Race,2020-09-27 05:28:41-07:00,2020-09-27 05:37:15-07:00,5|8,2,Turn 2,other,,42,47,noted|investigation|no_further_action,no_further_action,3,"[""TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 5 (VET) NOTED"", ""TURN 2 INCIDENT INVOLVING CAR 8 (GRO) UNDER INVESTIGATION - FAILING TO FOLLOW THE RACE DIRECTORS INSTRUCTIONS"", ""TURN 2 INCIDENT INVOLVING CAR 8 (GRO) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,False
referral-8b8c0773437dda4b,2020-rus,Race,2020-09-27 05:43:59-07:00,2020-09-27 05:48:09-07:00,23,1,Turn 2,other,,51,53,investigation|sanction_announced,sanction_announced,2,"[""TURN 2 INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - FAILING TO FOLLOW THE RACE DIRECTORS INSTRUCTIONS"", ""5 SECOND TIME PENALTY FOR CAR 23 (ALB) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS""]",algorithmic_pending_human_validation,False
referral-8bdc3080b6a0d7d2,2020-skh,Race,2020-12-06 09:16:09-08:00,2020-12-06 09:22:28-08:00,11|16|33,3,Turn 4,other,,3,7,noted|post_session_investigation,post_session_investigation,2,"[""TURN 4 INCIDENT INVOLVING CARS 11 (PER),16 (LEC) AND 33 (VER) NOTED"", ""TURN 4 INCIDENT INVOLVING CARS 11 (PER), 16 (LEC) AND 33 (VER) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-4008f9f17c45c034,2020-skh,Race,2020-12-06 09:46:55-08:00,2020-12-06 09:47:33-08:00,10|55,2,Pit Lane,other,,33,33,noted|no_investigation,no_investigation,2,"[""PIT LANE INCIDENT INVOLVING CARS 55 (SAI) AND 10 (GAS) NOTED"", ""PIT LANE INCIDENT INVOLVING CARS 55 (SAI) AND 10 (GAS)  - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-22803c3d772f6978,2020-skh,Race,2020-12-06 10:13:37-08:00,2020-12-06 10:27:45-08:00,5|99,2,Pit Lane,other,,60,70,noted|no_investigation,no_investigation,2,"[""PIT LANE INCIDENT INVOLVING CARS 5 (VET) AND 99 (GIO) NOTED"", ""PIT LAN INCIDENT INVOLVING CARS 5 (VET) AND 99 (GIO) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-9d5a49f3c01e7d31,2020-skh,Race,2020-12-06 10:37:59-08:00,2020-12-06 10:37:59-08:00,63,1,,other,,81,81,post_session_investigation,post_session_investigation,1,"[""INCIDENT INVOLVING CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - INCORRECT TYRES""]",algorithmic_pending_human_validation,False
referral-79d6519402da8e41,2020-sty,Race,2020-07-12 06:17:33-07:00,2020-07-12 06:21:14-07:00,5|16,2,Turn 3,other,1.0,3,6,noted|no_investigation,no_investigation,2,"[""LAP 1, TURN 3 INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) NOTED"", ""INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-c5c6eba7828e2b52,2020-sty,Race,2020-07-12 07:37:15-07:00,2020-07-12 07:41:29-07:00,3|18,2,Turn 3,other,,71,71,noted|investigation,investigation,2,"[""TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED"", ""TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-c65f1a4ee1fdd96b,2020-tur,Race,2020-11-15 02:15:16-08:00,2020-11-15 02:15:16-08:00,,0,Turn 1,other,,1,1,noted,noted,1,"[""TURN 1 INCIDENT NOTED""]",algorithmic_pending_human_validation,False
referral-72f7104eb29de5fb,2020-tur,Race,2020-11-15 02:52:07-08:00,2020-11-15 03:02:57-08:00,33,1,Pit Lane,other,,21,27,investigation|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 33 (VER) UNDER INVESTIGATION - CROSSING THE LINE AT PIT EXIT"", ""CROSSING THE WHITE LINE INCIDENT INVOLVING CAR 33 (VER) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,False
referral-93fb700a97d1dd1f,2020-tur,Race,2020-11-15 03:19:11-08:00,2020-11-15 03:19:11-08:00,20,1,Pit Lane,other,,37,37,post_session_investigation,post_session_investigation,1,"[""PIT LANE INCIDENT INVOLVING CAR 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,False
referral-15f4497bb063c4e8,2020-tur,Race,2020-11-15 03:27:14-08:00,2020-11-15 03:27:14-08:00,6|8,2,Turn 9,other,,41,41,noted,noted,1,"[""TURN 9 INCIDENT INVOLVING CARS 6 (LAT) AND 8 (GRO) NOTED""]",algorithmic_pending_human_validation,False
referral-18d003180a304b9d,2020-tus,Race,2020-09-13 06:16:52-07:00,2020-09-13 06:16:52-07:00,,0,Turn 2,other,,2,2,noted,noted,1,"[""TURN 2 INCIDENT NOTED""]",algorithmic_pending_human_validation,False
referral-3168b0e2e5a515c1,2020-tus,Race,2020-09-13 06:22:20-07:00,2020-09-13 06:34:18-07:00,7|8|10|16|33,5,Turn 2,causing_collision,,5,9,investigation|no_further_action,no_further_action,2,"[""TURN 2 INCIDENT INVOLVING CARS 7 (RAI), 8 (GRO),10 (GAS), 33 (VER) UNDER INVESTIGATION - CAUSING A COLLISION"", ""TURN 2 INCIDENT INVOLVING CARS 7 (RAI), 8 (GRO), 16 (LEC) AND 33 (VER) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,True
referral-1759a81d1a4bbb5d,2020-tus,Race,2020-09-13 06:23:11-07:00,2020-09-13 06:23:11-07:00,18|55,2,Turn 2,other,,5,5,no_investigation,no_investigation,1,"[""TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 18 (STR) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-cd1768654fe203e6,2020-tus,Race,2020-09-13 06:33:32-07:00,2020-09-13 06:33:32-07:00,6|20|99,3,,causing_collision,,9,9,investigation,investigation,1,"[""PIT STRAIGHT INCIDENT INVOLVING CARS 6 (LAT),20 (MAG) AND 99 (GIO) UNDER INVESTIGATION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-3df6655ec3fbf23a,2020-tus,Race,2020-09-13 06:54:29-07:00,2020-09-13 06:54:29-07:00,6|20|99,3,,other,,9,9,post_session_investigation,post_session_investigation,1,"[""PIT STRAIGHT INCIDENT INVOLVING CARS 6 (LAT), 20 (MAG) AND 99 (GIO) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,False
referral-dd6498d8ba377c02,2020-tus,Race,2020-09-13 08:07:13-07:00,2020-09-13 08:16:08-07:00,7,1,Pit Lane,other,,46,47,investigation|sanction_announced,sanction_announced,2,"[""PIT ENTRY INCIDENT INVOLVING CAR 7 (RAI) UNDER INVESTIGATION"", ""5 SECOND TIME PENALTY FOR CAR 7 (RAI) - CROSSING THE LINE AT PIT ENTRY""]",algorithmic_pending_human_validation,False
referral-32d177a0bd4f7e22,2021-abu,Race,2021-12-12 05:06:19-08:00,2021-12-12 05:06:19-08:00,33|44,2,Turn 7,other,,2,2,no_investigation,no_investigation,1,"[""TURN 7 INCIDENT INVOLVING CARS 33 (VER) AND 44 (HAM) NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-6aa7b4c6ded93431,2021-abu,Race,2021-12-12 06:00:41-08:00,2021-12-12 06:01:58-08:00,14|22,2,,other,,39,40,noted|no_investigation,no_investigation,2,"["" INCIDENT INVOLVING CARS 22 (TSU) AND 14 (ALO) NOTED"", "" INCIDENT INVOLVING CARS 22 (TSU) AND 14 (ALO) NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-abe77f8e8e1a8898,2021-aut,Race,2021-07-04 06:10:38-07:00,2021-07-04 06:12:25-07:00,99,1,Pit Lane,other,,6,7,investigation|sanction_announced,sanction_announced,2,"[""PIT ENTRY INCIDENT INVOLVING CAR 99 (GIO) UNDER INVESTIGATION - OVERTAKING BEFORE SC LINE"", ""5 SECOND TIME PENALTY FOR CAR 99 (GIO) - OVERTAKING WHILE THE SAFETY CAR IS DEPLOYED ""]",algorithmic_pending_human_validation,False
referral-b6a22ea744297c56,2021-aut,Race,2021-07-04 06:13:30-07:00,2021-07-04 06:14:41-07:00,31,1,Turn 3,other,,8,9,noted|no_investigation,no_investigation,2,"[""TURN 3 INCIDENT INVOLVING CAR 31 (OCO) NOTED"", ""TURN 3 INCIDENT INVOLVING CAR 31 (OCO) NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-3fdd612240185816,2021-aut,Race,2021-07-04 06:15:28-07:00,2021-07-04 06:18:48-07:00,4|11,2,Turn 4,other,,10,13,noted|investigation,investigation,2,"[""TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 11 (PER) NOTED "", ""TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 11 (PER) UNDER INVESTIGATION ""]",algorithmic_pending_human_validation,False
referral-4d3aa3694dc5c375,2021-aut,Race,2021-07-04 06:23:38-07:00,2021-07-04 06:29:32-07:00,22,1,Pit Lane,other,,17,22,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - CROSSING WHITE LINE AT PIT ENTRY"", ""5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CROSSING THE LINE AT PIT ENTRY""]",algorithmic_pending_human_validation,False
referral-975aa303d43077d5,2021-aut,Race,2021-07-04 06:26:58-07:00,2021-07-04 06:26:58-07:00,4,1,,forcing_off_track,,20,20,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 4 (NOR) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-0574b825cbe7238b,2021-aut,Race,2021-07-04 06:52:37-07:00,2021-07-04 06:53:23-07:00,11|16,2,Turn 4,forcing_off_track,,42,42,investigation|sanction_announced,sanction_announced,2,"[""TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 16 (LEC) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""5 SECOND TIME PENALTY FOR CAR 11 (PER) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-4f7d8c57c76563e4,2021-aut,Race,2021-07-04 06:59:17-07:00,2021-07-04 07:04:14-07:00,11|16,2,Turn 6,forcing_off_track,,48,52,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 6 INCIDENT INVOLVING CARS 11 (PER) AND 16 (LEC) NOTED"", ""TURN 6 INCIDENT INVOLVING CARS 11 (PER) AND 16 (LEC) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""5 SECOND TIME PENALTY FOR CAR 11 (PER) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-db4ec8a6be51e375,2021-aut,Race,2021-07-04 07:06:28-07:00,2021-07-04 07:06:28-07:00,18,1,Pit Lane,other,,54,54,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 18 (STR) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-8f1a65ba7d034bd0,2021-aut,Race,2021-07-04 07:07:55-07:00,2021-07-04 07:09:20-07:00,22,1,Pit Lane,other,,55,56,investigation|sanction_announced,sanction_announced,2,"[""CAR 22 (TSU) UNDER INVESTIGATION - CROSSING THE LINE AT PIT ENTRY"", ""5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CROSSING THE LINE AT PIT ENTRY""]",algorithmic_pending_human_validation,False
referral-07ba0521d047f4a1,2021-aut,Race,2021-07-04 07:28:49-07:00,2021-07-04 07:30:37-07:00,5|7,2,Turn 5,causing_collision,,71,71,investigation|post_session_investigation,post_session_investigation,2,"[""TURN 5 INCIDENT INVOLVING CARS 7 (RAI) AND 5 (VET) UNDER INVESTIGATION - CAUSING A COLLISION"", ""TURN 5 INCIDENT INVOLVING CARS 5 (VET) AND 7 (RAI) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-c0f7e81c56f7b3f3,2021-aze,Race,2021-06-06 06:37:10-07:00,2021-06-06 06:37:10-07:00,6,1,Pit Lane,other,,49,49,investigation,investigation,1,"[""CAR 6 (LAT) UNDER INVESTIGATION - NOT USING PIT LANE""]",algorithmic_pending_human_validation,False
referral-a6ae0e84ac39f128,2021-aze,Race,2021-06-06 07:00:01-07:00,2021-06-06 07:00:01-07:00,,0,,other,,49,49,sanction_announced,sanction_announced,1,"[""10 MINUTE WARNING""]",algorithmic_pending_human_validation,False
referral-020317b5cdc09803,2021-aze,Race,2021-06-06 07:09:02-07:00,2021-06-06 07:09:02-07:00,6,1,Pit Lane,other,,49,49,sanction_announced,sanction_announced,1,"[""10 SECOND STOP/GO PENALTY FOR CAR 6 (LAT) AFTER RACE RESUMPTION- FAILING TO DRIVE THROUGH PIT LANE""]",algorithmic_pending_human_validation,False
referral-f48f058577e95d15,2021-bhr,Race,2021-03-28 08:17:34-07:00,2021-03-28 08:17:34-07:00,9,1,Turn 3,other,,5,5,noted,noted,1,"[""TURN 3 INCIDENT INVOLVING CAR 9 (MAZ) NOTED""]",algorithmic_pending_human_validation,False
referral-8891caa39fdc0272,2021-bhr,Race,2021-03-28 08:18:03-07:00,2021-03-28 08:21:27-07:00,10,1,Turn 4,other,,6,8,noted|no_investigation,no_investigation,2,"[""TURN 4 INCIDENT INVOLVING CAR 10 (GAS) NOTED"", ""TURN 4 INCIDENT INVOLVING CAR 10 (GAS) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
